%% File Creation: 2010-07-14 12:46:36
% File Content: 
%   Please refer to the species-specific README file in the
%   appropriate directory folder at ftp://ftp.cmdl.noaa.gov/ccg.
% Contact: 
%   Compound: CO2 (In Situ)
%   Pieter Tans
%   tel: (303) 497-6678
%   email: Pieter.Tans@noaa.gov

% year month day value stddev #hours_averaged
1996 10  4   359.36  0.16 13
1996 10  5   359.07  0.22  9
1996 10  6   358.91  0.12 12
1996 10  7   359.07  0.27 12
1996 10  8   359.73  0.17 19
1996 10  9   359.51  0.08 18
1996 10 10   359.17  0.11 22
1996 10 11   359.02  0.13 24
1996 10 12   359.06  0.14 21
1996 10 13   359.08  0.12 12
1996 10 14   359.69  0.18  9
1996 10 15   359.73  0.11 12
1996 10 16   359.42  0.10 10
1996 10 17   359.44  0.20 14
1996 10 18   359.45  0.24 11
1996 10 19   359.45  0.26 13
1996 10 20   359.42  0.15 23
1996 10 21   359.37  0.17 19
1996 10 22   359.11  0.17 20
1996 10 23   359.03  0.06 18
1996 10 24   359.19  0.05 22
1996 10 25   359.31  0.08 14
1996 10 26   359.45  0.14 10
1996 10 27   359.84  0.21 17
1996 10 28   360.01  0.19 19
1996 10 29   359.59  0.05 17
1996 10 30   359.44  0.05 15
1996 10 31   359.53  0.20 17
1996 11  1   359.79  0.16  6
1996 11  2   359.86  0.25 15
1996 11  3   359.95  0.07 18
1996 11  4   359.95  0.10 19
1996 11  5   359.93  0.16 10
1996 11  6   359.73  0.12 15
1996 11  7   359.93  0.24  6
1996 11  8   360.17  0.30 14
1996 11  9   360.33  0.06 18
1996 11 10   360.45  0.10 20
1996 11 11   360.60  0.26 17
1996 11 12   360.74  0.25 19
1996 11 13   360.67  0.11 15
1996 11 14   360.65  0.11 19
1996 11 15   360.64  0.17 16
1996 11 16   360.59  0.14 14
1996 11 17   360.69  0.08 20
1996 11 18   360.86  0.19 17
1996 11 19   361.58  0.25 18
1996 11 20   361.46  0.22  9
1996 11 21   361.35  0.06 20
1996 11 22   361.05  0.12 24
1996 11 23   360.93  0.09 24
1996 11 24   361.09  0.17 21
1996 11 25   360.94  0.22  9
1996 11 26   360.80  0.11 21
1996 11 27   360.79  0.08 17
1996 11 28   360.97  0.09 15
1996 11 29   360.98  0.14 21
1996 11 30   361.26  0.07 21
1996 12  1   361.14  0.11 21
1996 12  2   361.27  0.13 18
1996 12  3   361.21  0.10 17
1996 12  4   361.14  0.05  4
1996 12  5   361.54  0.16 23
1996 12  6   361.57  0.09 21
1996 12  7   361.60  0.26 11
1996 12  8   362.00  0.25  8
1996 12  9   362.20  0.18 22
1996 12 10   361.77  0.18 24
1996 12 11   362.00  0.17 15
1996 12 12   361.72  0.13  6
1996 12 13   361.74  0.10 14
1996 12 14   361.86  0.09 22
1996 12 15   361.90  0.10 24
1996 12 16   361.91  0.06 20
1996 12 17   362.92  0.06  8
1996 12 18   362.57  0.15 10
1996 12 19   361.98  0.05 18
1996 12 20   362.11  0.07 10
1996 12 21   362.13  0.09 16
1996 12 22   362.09  0.10 19
1996 12 23   362.19  0.09 23
1996 12 24   361.98  0.04 19
1996 12 25   362.03  0.07 24
1996 12 26   361.97  0.09 24
1996 12 27   362.06  0.06 20
1996 12 28   362.19  0.10 24
1996 12 29   362.58  0.21  7
1996 12 30   362.87  0.13 23
1996 12 31   362.50  0.11 17
1997  1  1   362.42  0.10 24
1997  1  2   362.40  0.06 23
1997  1  3   362.60  0.18 24
1997  1  4   362.44  0.12 20
1997  1  5   362.37  0.17 16
1997  1  6   362.72  0.17 21
1997  1  7   362.92  0.24 18
1997  1  8   363.26  0.17  8
1997  1  9   362.76  0.22 17
1997  1 10   362.29  0.12 15
1997  1 11   362.67  0.16 17
1997  1 12   362.74  0.25 16
1997  1 13   362.43  0.25 21
1997  1 14   362.86  0.17 24
1997  1 15   362.74  0.12 17
1997  1 16   362.39  0.10 22
1997  1 17   362.55  0.21 18
1997  1 18   362.77  0.21  4
1997  1 19   363.20  0.19 22
1997  1 20   362.82  0.14 21
1997  1 21   363.12  0.27 12
1997  1 22   362.93  0.17 11
1997  1 23   363.49  0.12  2
1997  1 24   363.65  0.13 10
1997  1 25   362.98  0.14 23
1997  1 26   362.92  0.21 24
1997  1 27   362.72  0.10 23
1997  1 28   363.00  0.09 16
1997  1 29   363.08  0.22 16
1997  1 30   363.04  0.20  6
1997  1 31   362.85  0.21 20
1997  2  1   363.22  0.11 20
1997  2  2   363.39  0.12 22
1997  2  3   363.39  0.19 22
1997  2  4   363.08  0.13 13
1997  2  5   362.69  0.10 14
1997  2  6   363.23  0.18 13
1997  2  7   363.43  0.15 18
1997  2  8   363.99  0.20 20
1997  2  9   364.13  0.18 24
1997  2 10   364.30  0.13 19
1997  2 11   364.19  0.14 22
1997  2 12   363.87  0.18  6
1997  2 13   363.81  0.11 15
1997  2 14   363.84  0.09 18
1997  2 15   363.91  0.21 22
1997  2 16   363.73  0.14 24
1997  2 17   363.44  0.20 20
1997  2 18   363.18  0.08 19
1997  2 19   363.34  0.20 17
1997  2 20   363.18  0.22 17
1997  2 21   363.93  0.17  2
1997  2 22   364.19  0.17 12
1997  2 23   364.15  0.23 11
1997  2 24   365.05  0.11  8
1997  2 25   364.82  0.09  6
1997  2 26   365.52  0.09  8
1997  2 27   365.04  0.19 11
1997  2 28   364.24  0.12  6
1997  3  1   363.54  0.09 12
1997  3  2   363.67  0.13 16
1997  3  3   363.42  0.13 14
1997  3  4   363.54  0.13 15
1997  3  5   363.45  0.18 11
1997  3  6   363.52  0.14 12
1997  3  7   363.60  0.26 22
1997  3  8   363.72  0.13 24
1997  3  9   363.75  0.24 17
1997  3 10   363.90  0.10 17
1997  3 11   364.30  0.10 19
1997  3 12   363.99  0.12 18
1997  3 13   364.04  0.06 14
1997  3 14   363.86  0.07 18
1997  3 15   363.77  0.10 21
1997  3 16   363.84  0.11 23
1997  3 17   363.74  0.09 23
1997  3 18   363.98  0.09 23
1997  3 19   364.44  0.08  5
1997  3 20   365.29  0.10  8
1997  3 21   364.90  0.16  6
1997  3 22   364.52  0.18 18
1997  3 23   364.49  0.11 20
1997  3 24   364.18  0.10 23
1997  3 25   364.67  0.16 15
1997  3 26   365.29  0.14  9
1997  3 27   365.27  0.11 22
1997  3 28   365.16  0.11 24
1997  3 29   365.29  0.23 23
1997  3 30   365.00  0.14 18
1997  3 31   365.49  0.17 15
1997  4  1   365.60  0.16  9
1997  4  2   365.42  0.11 14
1997  4  3   365.80  0.27  8
1997  4  4   365.65  0.23 17
1997  4  5   365.61  0.11 16
1997  4  6   365.72  0.11  6
1997  4  7   365.56  0.16  8
1997  4  8   365.81  0.09  4
1997  4  9   365.90  0.19 12
1997  4 10   365.58  0.12 12
1997  4 11  -999.99 -9.99  0
1997  4 12   365.64  0.24 15
1997  4 13   365.90  0.11 16
1997  4 14   365.96  0.16 15
1997  4 15   365.83  0.20 13
1997  4 16   365.82  0.13 13
1997  4 17   365.65  0.28 12
1997  4 18   365.96  0.19  6
1997  4 19   365.93  0.10  3
1997  4 20   366.10  0.02  2
1997  4 21   366.57  0.13  7
1997  4 22   366.43  0.22 16
1997  4 23   366.16  0.10  2
1997  4 24   365.74  0.16  3
1997  4 25   366.63  0.18 15
1997  4 26   366.32  0.15 16
1997  4 27   366.94  0.12 16
1997  4 28   366.90  0.12 10
1997  4 29   366.65  0.12  7
1997  4 30   366.80  0.09 18
1997  5  1   366.84  0.19 17
1997  5  2   366.23  0.16  8
1997  5  3   366.00  0.21 16
1997  5  4   365.95  0.21  5
1997  5  5   366.51  0.06  4
1997  5  6   366.86  0.20 19
1997  5  7   366.45  0.16 17
1997  5  8   366.72  0.14 15
1997  5  9   366.51  0.15 18
1997  5 10   366.08  0.21 23
1997  5 11   366.51  0.25 21
1997  5 12   366.27  0.16 14
1997  5 13   366.47  0.14 14
1997  5 14   366.32  0.18 10
1997  5 15   366.55  0.16 13
1997  5 16   366.96  0.19  5
1997  5 17   367.03  0.07 13
1997  5 18   367.04  0.20 18
1997  5 19   366.57  0.11 19
1997  5 20   366.48  0.09 18
1997  5 21   366.75  0.21  7
1997  5 22   366.90  0.11 19
1997  5 23   366.78  0.16 23
1997  5 24   366.50  0.23 17
1997  5 25   365.99  0.13 10
1997  5 26  -999.99 -9.99  0
1997  5 27   365.85  0.15  7
1997  5 28   366.18  0.20 15
1997  5 29   366.05  0.12 18
1997  5 30   366.48  0.19 14
1997  5 31   366.12  0.11  8
1997  6  1  -999.99 -9.99  0
1997  6  2  -999.99 -9.99  0
1997  6  3   365.83  0.18 16
1997  6  4   365.58  0.19  8
1997  6  5   365.62  0.18 19
1997  6  6   365.76  0.22 14
1997  6  7   366.12  0.15  7
1997  6  8   366.39  0.08  4
1997  6  9   365.54  0.11 12
1997  6 10   365.57  0.13 24
1997  6 11   365.46  0.17 13
1997  6 12   365.52  0.14 18
1997  6 13   365.69  0.15 10
1997  6 14   365.46  0.21 18
1997  6 15   365.33  0.16 15
1997  6 16   365.00  0.14 17
1997  6 17   364.97  0.18 14
1997  6 18   364.84  0.20 15
1997  6 19   365.17  0.22 10
1997  6 20   365.19  0.09 20
1997  6 21   365.28  0.22 24
1997  6 22   365.04  0.10 23
1997  6 23   365.04  0.13 15
1997  6 24   365.08  0.11 17
1997  6 25   364.95  0.14 12
1997  6 26   364.78  0.11 18
1997  6 27   364.91  0.14 19
1997  6 28   364.92  0.15 19
1997  6 29   364.97  0.09 17
1997  6 30   364.90  0.10 22
1997  7  1   365.29  0.15 15
1997  7  2   365.11  0.17  8
1997  7  3   364.68  0.11 10
1997  7  4   364.62  0.19 11
1997  7  5   364.22  0.22  4
1997  7  6   363.90  0.06  4
1997  7  7  -999.99 -9.99  0
1997  7  8   364.48  0.05  4
1997  7  9  -999.99 -9.99  0
1997  7 10  -999.99 -9.99  0
1997  7 11   364.54  0.09 16
1997  7 12   364.56  0.18 16
1997  7 13   364.45  0.17 15
1997  7 14   364.53  0.20 18
1997  7 15   363.90  0.12 13
1997  7 16  -999.99 -9.99  0
1997  7 17   364.07  0.16 15
1997  7 18   364.17  0.05 14
1997  7 19   364.09  0.10  6
1997  7 20   363.77  0.13  3
1997  7 21   363.76  0.14 15
1997  7 22   363.59  0.19 13
1997  7 23   363.34  0.18 17
1997  7 24   363.23  0.09  3
1997  7 25   363.55  0.25  8
1997  7 26   363.76  0.30 14
1997  7 27   363.83  0.05 14
1997  7 28   363.82  0.13  7
1997  7 29   363.64  0.08  2
1997  7 30  -999.99 -9.99  0
1997  7 31   363.06  0.11 16
1997  8  1   362.95  0.11 17
1997  8  2   363.03  0.13 23
1997  8  3   362.96  0.12 21
1997  8  4   362.60  0.24  8
1997  8  5   362.56  0.22 10
1997  8  6   362.90  0.14  9
1997  8  7   363.15  0.20 12
1997  8  8   363.11  0.04 16
1997  8  9   363.09  0.12 15
1997  8 10   363.08  0.09 17
1997  8 11   363.02  0.12 11
1997  8 12   362.15  0.13  2
1997  8 13   361.89  0.21 13
1997  8 14   361.30  0.20  9
1997  8 15  -999.99 -9.99  0
1997  8 16   361.47  0.20  5
1997  8 17   361.06  0.18 19
1997  8 18  -999.99 -9.99  0
1997  8 19  -999.99 -9.99  0
1997  8 20  -999.99 -9.99  0
1997  8 21   360.75  0.27 13
1997  8 22   361.03  0.19 18
1997  8 23   360.94  0.16 19
1997  8 24   361.07  0.09 10
1997  8 25   361.80  0.01  2
1997  8 26   361.08  0.09  8
1997  8 27  -999.99 -9.99  0
1997  8 28   361.13  0.22 12
1997  8 29   360.76  0.22 15
1997  8 30   360.96  0.25 13
1997  8 31   360.80  0.17  3
1997  9  1   361.20  0.19 10
1997  9  2   361.66  0.26 13
1997  9  3   361.65  0.04 12
1997  9  4   361.57  0.18 13
1997  9  5   360.77  0.29  4
1997  9  6   360.41  0.12  7
1997  9  7   359.33  0.09  2
1997  9  8   359.32  0.11 12
1997  9  9   359.50  0.20 15
1997  9 10   359.50  0.15  8
1997  9 11   359.56  0.15  7
1997  9 12   360.03  0.17 12
1997  9 13   359.95  0.20  9
1997  9 14   360.25  0.06  8
1997  9 15   360.20  0.14 17
1997  9 16   360.41  0.10  6
1997  9 17   360.39  0.18 13
1997  9 18   360.34  0.19  8
1997  9 19   359.51  0.09  8
1997  9 20   359.80  0.06  5
1997  9 21   360.12  0.15  4
1997  9 22   359.95  0.22 12
1997  9 23   359.72  0.30  5
1997  9 24   359.77  0.05  2
1997  9 25   359.85  0.07 12
1997  9 26   359.29  0.10 16
1997  9 27   359.43  0.25 18
1997  9 28   359.54  0.17  8
1997  9 29  -999.99 -9.99  0
1997  9 30   358.76  0.16 23
1997 10  1   359.20  0.20  4
1997 10  2   359.61  0.24  6
1997 10  3   359.74  0.19 12
1997 10  4   360.05  0.16 22
1997 10  5   359.98  0.24 22
1997 10  6   360.70  0.20 12
1997 10  7   360.32  0.14 14
1997 10  8   360.54  0.23  4
1997 10  9   360.46  0.18  7
1997 10 10   360.46  0.14 11
1997 10 11   360.21  0.12 19
1997 10 12   360.34  0.16 21
1997 10 13   360.19  0.21 18
1997 10 14   360.30  0.26 12
1997 10 15   360.35  0.06 11
1997 10 16   360.33  0.13 24
1997 10 17   360.42  0.16 22
1997 10 18   360.67  0.10  5
1997 10 19   360.58  0.15 15
1997 10 20   360.52  0.12 21
1997 10 21   360.87  0.14 19
1997 10 22   360.93  0.22 13
1997 10 23   360.89  0.19  8
1997 10 24   360.72  0.11 14
1997 10 25   360.84  0.15 23
1997 10 26   360.74  0.11 24
1997 10 27   360.78  0.05 24
1997 10 28   360.83  0.20 18
1997 10 29   360.97  0.24  7
1997 10 30   361.26  0.21 15
1997 10 31   361.28  0.19  5
1997 11  1   361.07  0.08 16
1997 11  2   361.20  0.23  6
1997 11  3   361.71  0.13 18
1997 11  4   361.84  0.13 14
1997 11  5   361.97  0.12  7
1997 11  6   361.87  0.20 21
1997 11  7   361.90  0.19 22
1997 11  8   362.20  0.18 18
1997 11  9   361.86  0.14 16
1997 11 10   361.91  0.09 20
1997 11 11   362.07  0.14 21
1997 11 12   362.09  0.13 10
1997 11 13   361.93  0.15 11
1997 11 14   361.65  0.14 12
1997 11 15   361.84  0.15 14
1997 11 16   361.91  0.23 13
1997 11 17   361.97  0.20  9
1997 11 18   362.25  0.14 10
1997 11 19   362.20  0.13 21
1997 11 20   362.16  0.11 24
1997 11 21   362.83  0.17 19
1997 11 22   362.75  0.21 16
1997 11 23   362.73  0.09 18
1997 11 24   362.91  0.21 14
1997 11 25   362.97  0.15 15
1997 11 26   363.05  0.13 10
1997 11 27   362.65  0.12 17
1997 11 28   362.71  0.09 19
1997 11 29  -999.99 -9.99  0
1997 11 30   363.32  0.13 17
1997 12  1   363.24  0.16 10
1997 12  2   363.77  0.24 14
1997 12  3   363.62  0.23  4
1997 12  4   363.84  0.25 17
1997 12  5   363.51  0.22 24
1997 12  6   363.56  0.12 24
1997 12  7   363.66  0.09 22
1997 12  8   363.59  0.18 16
1997 12  9   363.73  0.06 15
1997 12 10   363.67  0.08 16
1997 12 11   363.82  0.12 11
1997 12 12   363.78  0.13 24
1997 12 13   363.91  0.22  9
1997 12 14   364.24  0.19  8
1997 12 15   364.34  0.25 14
1997 12 16   364.06  0.12 24
1997 12 17   364.06  0.12 17
1997 12 18   364.06  0.16 15
1997 12 19   363.90  0.10 21
1997 12 20   364.03  0.07 20
1997 12 21   364.07  0.08 20
1997 12 22   364.14  0.17 12
1997 12 23   364.31  0.22 19
1997 12 24   364.15  0.17 12
1997 12 25   364.98  0.24 20
1997 12 26   365.22  0.12 21
1997 12 27   364.84  0.23 14
1997 12 28   364.58  0.09 23
1997 12 29   364.79  0.12 15
1997 12 30   364.72  0.23 11
1997 12 31   365.41  0.07 12
1998  1  1   365.07  0.15 20
1998  1  2   364.92  0.29 21
1998  1  3   364.65  0.08 20
1998  1  4   365.03  0.23 13
1998  1  5   365.04  0.15  9
1998  1  6   365.59  0.24 13
1998  1  7   365.73  0.12 17
1998  1  8   364.77  0.13 22
1998  1  9   364.59  0.19 24
1998  1 10   364.80  0.08 18
1998  1 11   364.87  0.19  4
1998  1 12   365.24  0.25 15
1998  1 13   364.95  0.18 12
1998  1 14   364.71  0.17 17
1998  1 15   365.01  0.13 14
1998  1 16   365.11  0.14 15
1998  1 17   365.25  0.11 14
1998  1 18   364.94  0.13 19
1998  1 19   364.95  0.19 16
1998  1 20   364.91  0.18 21
1998  1 21   364.55  0.09 14
1998  1 22   364.73  0.21 11
1998  1 23   364.91  0.13 21
1998  1 24   364.98  0.16 23
1998  1 25   365.12  0.10 20
1998  1 26   365.76  0.09  7
1998  1 27   364.98  0.16 22
1998  1 28   364.89  0.24 19
1998  1 29   364.84  0.12 21
1998  1 30  -999.99 -9.99  0
1998  1 31   364.77  0.09 17
1998  2  1   364.68  0.21 19
1998  2  2   365.05  0.18  8
1998  2  3   365.64  0.15 16
1998  2  4   366.17  0.18 17
1998  2  5   366.31  0.08  8
1998  2  6   366.14  0.23 17
1998  2  7   365.56  0.08 17
1998  2  8   365.34  0.15 20
1998  2  9   365.28  0.09 18
1998  2 10   365.54  0.12  2
1998  2 11   365.35  0.10 15
1998  2 12   365.40  0.06 20
1998  2 13   365.19  0.18 13
1998  2 14   365.28  0.21 19
1998  2 15   365.29  0.24  7
1998  2 16   365.29  0.23 16
1998  2 17   365.35  0.14 15
1998  2 18   365.24  0.13 17
1998  2 19   365.44  0.12 16
1998  2 20   366.27  0.24 11
1998  2 21   366.26  0.23 20
1998  2 22  -999.99 -9.99  0
1998  2 23   367.39  0.10 24
1998  2 24   367.15  0.17  7
1998  2 25   366.87  0.14 12
1998  2 26   366.50  0.18 14
1998  2 27   366.29  0.15 17
1998  2 28   366.77  0.14  3
1998  3  1   367.18  0.15 23
1998  3  2   367.37  0.20  3
1998  3  3   367.39  0.08  8
1998  3  4   367.45  0.17 15
1998  3  5   366.83  0.27 16
1998  3  6   366.45  0.24 17
1998  3  7   366.00  0.01  2
1998  3  8   365.49  0.03  2
1998  3  9   366.00  0.10  5
1998  3 10   366.08  0.22 15
1998  3 11   366.22  0.09 11
1998  3 12   366.20  0.12 20
1998  3 13   366.13  0.17 16
1998  3 14   366.61  0.21  9
1998  3 15   366.52  0.12  9
1998  3 16   365.93  0.10 15
1998  3 17   366.23  0.14 11
1998  3 18   366.79  0.21  5
1998  3 19   367.48  0.10 22
1998  3 20   367.11  0.21 13
1998  3 21   366.94  0.26  3
1998  3 22   366.66  0.08 24
1998  3 23   366.87  0.05 11
1998  3 24   367.59  0.18 20
1998  3 25   368.34  0.07  6
1998  3 26   368.04  0.29  4
1998  3 27   367.55  0.15 24
1998  3 28   367.42  0.10 24
1998  3 29   367.89  0.25 21
1998  3 30   368.30  0.17 23
1998  3 31   368.48  0.15 13
1998  4  1   368.52  0.23 18
1998  4  2   368.63  0.22 20
1998  4  3   368.38  0.15 17
1998  4  4   368.46  0.24  5
1998  4  5   368.17  0.23  6
1998  4  6   368.07  0.17 15
1998  4  7   367.79  0.09 15
1998  4  8   367.77  0.16 10
1998  4  9   368.10  0.15 11
1998  4 10   368.44  0.23 22
1998  4 11   368.70  0.22 22
1998  4 12   368.55  0.16 23
1998  4 13   368.54  0.15 17
1998  4 14   368.45  0.16 18
1998  4 15   368.45  0.09 17
1998  4 16   368.41  0.17 22
1998  4 17   368.21  0.20 12
1998  4 18   367.71  0.25 21
1998  4 19   367.47  0.11 11
1998  4 20   367.33  0.15 16
1998  4 21   368.14  0.23 12
1998  4 22   368.42  0.16 12
1998  4 23   368.54  0.11 17
1998  4 24   368.53  0.09 15
1998  4 25   368.54  0.11 17
1998  4 26   368.76  0.14 22
1998  4 27   368.88  0.28 16
1998  4 28   369.69  0.10 14
1998  4 29   369.64  0.15  9
1998  4 30   369.44  0.27 11
1998  5  1   369.72  0.12 22
1998  5  2   369.37  0.12 21
1998  5  3   369.58  0.16 12
1998  5  4   369.83  0.14 14
1998  5  5   369.64  0.17 17
1998  5  6   369.78  0.20 15
1998  5  7   369.63  0.10 19
1998  5  8   369.44  0.19 15
1998  5  9   368.98  0.20  5
1998  5 10   368.51  0.14 18
1998  5 11   368.27  0.22  5
1998  5 12   368.11  0.13  8
1998  5 13   368.29  0.06 16
1998  5 14   368.06  0.18 23
1998  5 15   368.00  0.08 20
1998  5 16   368.95  0.12 16
1998  5 17   368.97  0.14 21
1998  5 18  -999.99 -9.99  0
1998  5 19   369.56  0.21 12
1998  5 20   370.28  0.15  6
1998  5 21   370.02  0.16 15
1998  5 22   369.53  0.15 16
1998  5 23   369.48  0.09 24
1998  5 24   369.40  0.17 22
1998  5 25   369.78  0.17 22
1998  5 26   369.75  0.15 17
1998  5 27   369.85  0.13 15
1998  5 28   369.96  0.29 15
1998  5 29   369.88  0.10 18
1998  5 30   369.73  0.19 16
1998  5 31   369.63  0.21 16
1998  6  1   369.55  0.18 14
1998  6  2   369.80  0.18  6
1998  6  3   369.59  0.27 15
1998  6  4   369.14  0.09 16
1998  6  5   369.29  0.24 15
1998  6  6   369.37  0.12 14
1998  6  7   368.97  0.15  9
1998  6  8   368.79  0.16  8
1998  6  9   368.89  0.12 24
1998  6 10   368.95  0.20  9
1998  6 11   368.80  0.19 21
1998  6 12   368.50  0.17 16
1998  6 13   368.73  0.15  5
1998  6 14   368.77  0.16 22
1998  6 15   368.64  0.20 10
1998  6 16   368.97  0.22 15
1998  6 17   368.47  0.26  9
1998  6 18   368.52  0.18  3
1998  6 19   368.36  0.24 10
1998  6 20   368.39  0.17 17
1998  6 21   368.58  0.23 12
1998  6 22   368.65  0.18 12
1998  6 23   368.69  0.11 15
1998  6 24   368.74  0.14 19
1998  6 25   368.50  0.06 18
1998  6 26   368.49  0.22 11
1998  6 27   368.33  0.16 22
1998  6 28   368.31  0.16 22
1998  6 29   368.27  0.14 18
1998  6 30   368.23  0.14 17
1998  7  1   367.99  0.13  8
1998  7  2   367.85  0.24  9
1998  7  3   367.79  0.22  6
1998  7  4   367.92  0.21 12
1998  7  5   367.57  0.15 17
1998  7  6   367.73  0.09  4
1998  7  7   367.77  0.08  6
1998  7  8   367.44  0.26  8
1998  7  9   367.79  0.12 15
1998  7 10   367.84  0.21 17
1998  7 11   367.93  0.12  3
1998  7 12   367.99  0.17  2
1998  7 13   367.46  0.15 14
1998  7 14   367.72  0.07 17
1998  7 15   367.46  0.08  2
1998  7 16   367.66  0.06  2
1998  7 17   367.49  0.11  3
1998  7 18   367.54  0.13 11
1998  7 19   367.85  0.16 10
1998  7 20   367.97  0.16 24
1998  7 21   367.57  0.20 20
1998  7 22   367.79  0.16 22
1998  7 23   367.44  0.16 10
1998  7 24   367.71  0.19 19
1998  7 25   367.07  0.11 12
1998  7 26   367.27  0.02  4
1998  7 27   367.40  0.10  5
1998  7 28   367.06  0.16 14
1998  7 29   366.95  0.12 17
1998  7 30   367.27  0.10  7
1998  7 31   367.12  0.23  9
1998  8  1   367.07  0.09 11
1998  8  2   367.05  0.10 14
1998  8  3   366.92  0.14 23
1998  8  4   366.85  0.15 16
1998  8  5   366.79  0.10 13
1998  8  6   366.56  0.09 12
1998  8  7   366.50  0.20 11
1998  8  8   366.32  0.17 14
1998  8  9   365.97  0.21  9
1998  8 10   366.14  0.10 14
1998  8 11   366.09  0.18  7
1998  8 12   366.19  0.10  9
1998  8 13   366.11  0.28 10
1998  8 14   365.99  0.11 15
1998  8 15   366.04  0.11 12
1998  8 16   365.37  0.17 15
1998  8 17   365.18  0.11 14
1998  8 18   365.16  0.22 10
1998  8 19   365.24  0.25  8
1998  8 20   365.53  0.26 15
1998  8 21   365.64  0.12 11
1998  8 22   365.45  0.13 13
1998  8 23   365.38  0.08  7
1998  8 24   365.17  0.21 11
1998  8 25   365.33  0.13 17
1998  8 26   365.40  0.14 14
1998  8 27   365.47  0.19 11
1998  8 28   365.13  0.18  7
1998  8 29   365.21  0.09  5
1998  8 30  -999.99 -9.99  0
1998  8 31   364.08  0.13 17
1998  9  1   363.63  0.10  4
1998  9  2   364.33  0.17 14
1998  9  3   364.57  0.20 11
1998  9  4   364.55  0.17 11
1998  9  5   364.58  0.15 16
1998  9  6   364.36  0.20 17
1998  9  7   364.20  0.13 17
1998  9  8   364.73  0.20 16
1998  9  9   364.49  0.13 10
1998  9 10   364.11  0.24 12
1998  9 11   364.49  0.12 15
1998  9 12  -999.99 -9.99  0
1998  9 13   363.14  0.12 13
1998  9 14   363.36  0.13  9
1998  9 15   363.88  0.13  8
1998  9 16   363.58  0.19 12
1998  9 17   363.86  0.17 16
1998  9 18   363.50  0.06  6
1998  9 19   363.26  0.20 14
1998  9 20   363.15  0.12 17
1998  9 21   363.24  0.19 18
1998  9 22   363.24  0.15 19
1998  9 23   363.12  0.20  9
1998  9 24   363.54  0.13 16
1998  9 25   363.48  0.07 16
1998  9 26   363.60  0.13 16
1998  9 27   363.75  0.15 17
1998  9 28   363.68  0.10  7
1998  9 29   363.69  0.24 14
1998  9 30   363.83  0.15  8
1998 10  1   363.86  0.08  5
1998 10  2   364.39  0.12  5
1998 10  3   364.40  0.24 18
1998 10  4   364.05  0.20 11
1998 10  5   363.82  0.08 18
1998 10  6   363.97  0.15 20
1998 10  7   363.80  0.03 19
1998 10  8   363.68  0.18  9
1998 10  9   363.72  0.04 16
1998 10 10   364.13  0.22 18
1998 10 11   363.91  0.14 19
1998 10 12   364.09  0.23 18
1998 10 13   364.01  0.11 18
